match_id,division,date,home_team,away_team,home_goals,away_goals,result,ht_home_goals,ht_away_goals,ht_result,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odds_b365_home,odds_b365_draw,odds_b365_away,odds_avg_home,odds_avg_draw,odds_avg_away,season
2631,E0,1998-09-12,Everton,Leeds,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2630,E0,1998-09-12,Chelsea,Nott'm Forest,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2629,E0,1998-09-12,Charlton,Derby,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2628,E0,1998-09-12,Aston Villa,Wimbledon,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2632,E0,1998-09-12,Leicester,Arsenal,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2637,E0,1998-09-13,Tottenham,Middlesbrough,0,3,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2644,E0,1998-09-19,Southampton,Tottenham,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2645,E0,1998-09-19,Wimbledon,Sheffield Weds,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2643,E0,1998-09-19,Nott'm Forest,West Ham,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2642,E0,1998-09-19,Middlesbrough,Everton,2,2,D,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2641,E0,1998-09-19,Liverpool,Charlton,3,3,D,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2640,E0,1998-09-19,Leeds,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2639,E0,1998-09-19,Derby,Leicester,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2638,E0,1998-09-19,Coventry,Newcastle,1,5,A,1,3,A,,,,,,,,,,,,,,,,,,,,1998-1999
2646,E0,1998-09-20,Arsenal,Man United,3,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2647,E0,1998-09-21,Blackburn,Chelsea,3,4,A,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2648,E0,1998-09-24,Man United,Liverpool,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2653,E0,1998-09-26,Newcastle,Nott'm Forest,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2652,E0,1998-09-26,Everton,Blackburn,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2654,E0,1998-09-26,Sheffield Weds,Arsenal,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2650,E0,1998-09-26,Charlton,Coventry,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2649,E0,1998-09-26,Aston Villa,Derby,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2651,E0,1998-09-26,Chelsea,Middlesbrough,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2655,E0,1998-09-26,Tottenham,Leeds,3,3,D,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2656,E0,1998-09-27,Leicester,Wimbledon,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2657,E0,1998-09-28,West Ham,Southampton,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2658,E0,1998-10-03,Blackburn,West Ham,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2659,E0,1998-10-03,Coventry,Aston Villa,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2660,E0,1998-10-03,Derby,Tottenham,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2661,E0,1998-10-03,Leeds,Leicester,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2662,E0,1998-10-03,Middlesbrough,Sheffield Weds,4,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2663,E0,1998-10-03,Nott'm Forest,Charlton,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2664,E0,1998-10-03,Southampton,Man United,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2665,E0,1998-10-03,Wimbledon,Everton,1,2,A,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2666,E0,1998-10-04,Arsenal,Newcastle,3,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2667,E0,1998-10-04,Liverpool,Chelsea,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2675,E0,1998-10-17,West Ham,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2674,E0,1998-10-17,Nott'm Forest,Leeds,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2673,E0,1998-10-17,Newcastle,Derby,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2672,E0,1998-10-17,Middlesbrough,Blackburn,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2669,E0,1998-10-17,Chelsea,Charlton,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2670,E0,1998-10-17,Everton,Liverpool,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2668,E0,1998-10-17,Arsenal,Southampton,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2671,E0,1998-10-17,Man United,Wimbledon,5,1,H,2,1,H,,,,,,,,,,,,,,,,,,,,1998-1999
2676,E0,1998-10-18,Coventry,Sheffield Weds,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2677,E0,1998-10-19,Leicester,Tottenham,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2683,E0,1998-10-24,Southampton,Coventry,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2685,E0,1998-10-24,Wimbledon,Middlesbrough,2,2,D,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2684,E0,1998-10-24,Tottenham,Newcastle,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2682,E0,1998-10-24,Sheffield Weds,Everton,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2680,E0,1998-10-24,Derby,Man United,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2679,E0,1998-10-24,Charlton,West Ham,4,2,H,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2678,E0,1998-10-24,Aston Villa,Leicester,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2681,E0,1998-10-24,Liverpool,Nott'm Forest,5,1,H,3,1,H,,,,,,,,,,,,,,,,,,,,1998-1999
2686,E0,1998-10-25,Blackburn,Arsenal,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2687,E0,1998-10-25,Leeds,Chelsea,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2693,E0,1998-10-31,Sheffield Weds,Southampton,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2694,E0,1998-10-31,Wimbledon,Blackburn,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2691,E0,1998-10-31,Leicester,Liverpool,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2692,E0,1998-10-31,Newcastle,West Ham,0,3,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2689,E0,1998-10-31,Derby,Leeds,2,2,D,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2688,E0,1998-10-31,Coventry,Arsenal,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2690,E0,1998-10-31,Everton,Man United,1,4,A,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2695,E0,1998-11-01,Middlesbrough,Nott'm Forest,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2696,E0,1998-11-02,Tottenham,Charlton,2,2,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2701,E0,1998-11-07,Nott'm Forest,Wimbledon,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2697,E0,1998-11-07,Aston Villa,Tottenham,3,2,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2698,E0,1998-11-07,Blackburn,Coventry,1,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2699,E0,1998-11-07,Charlton,Leicester,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2700,E0,1998-11-07,Liverpool,Derby,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2702,E0,1998-11-07,Southampton,Middlesbrough,3,3,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2705,E0,1998-11-08,Man United,Newcastle,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2706,E0,1998-11-08,West Ham,Chelsea,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2704,E0,1998-11-08,Leeds,Sheffield Weds,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2703,E0,1998-11-08,Arsenal,Everton,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2707,E0,1998-11-14,Arsenal,Tottenham,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2708,E0,1998-11-14,Charlton,Middlesbrough,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2709,E0,1998-11-14,Chelsea,Wimbledon,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2710,E0,1998-11-14,Liverpool,Leeds,1,3,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2711,E0,1998-11-14,Man United,Blackburn,3,2,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2712,E0,1998-11-14,Newcastle,Sheffield Weds,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2713,E0,1998-11-14,Southampton,Aston Villa,1,4,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2714,E0,1998-11-14,West Ham,Leicester,3,2,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2715,E0,1998-11-15,Coventry,Everton,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2716,E0,1998-11-16,Nott'm Forest,Derby,2,2,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2724,E0,1998-11-21,Wimbledon,Arsenal,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2723,E0,1998-11-21,Tottenham,Nott'm Forest,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2722,E0,1998-11-21,Sheffield Weds,Man United,3,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2721,E0,1998-11-21,Middlesbrough,Coventry,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2717,E0,1998-11-21,Aston Villa,Liverpool,2,4,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2719,E0,1998-11-21,Leeds,Charlton,4,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2718,E0,1998-11-21,Blackburn,Southampton,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2720,E0,1998-11-21,Leicester,Chelsea,2,4,A,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2725,E0,1998-11-22,Derby,West Ham,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2726,E0,1998-11-23,Everton,Newcastle,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2732,E0,1998-11-28,Southampton,Derby,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2733,E0,1998-11-28,West Ham,Tottenham,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2731,E0,1998-11-28,Nott'm Forest,Aston Villa,2,2,D,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2728,E0,1998-11-28,Chelsea,Sheffield Weds,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2729,E0,1998-11-28,Coventry,Leicester,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2727,E0,1998-11-28,Charlton,Everton,1,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2730,E0,1998-11-28,Newcastle,Wimbledon,3,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2734,E0,1998-11-29,Arsenal,Middlesbrough,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2735,E0,1998-11-29,Liverpool,Blackburn,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2736,E0,1998-11-29,Man United,Leeds,3,2,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2744,E0,1998-12-05,Wimbledon,Coventry,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2743,E0,1998-12-05,Tottenham,Liverpool,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2742,E0,1998-12-05,Leicester,Southampton,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2741,E0,1998-12-05,Leeds,West Ham,4,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2740,E0,1998-12-05,Everton,Chelsea,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2738,E0,1998-12-05,Blackburn,Charlton,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2737,E0,1998-12-05,Aston Villa,Man United,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2739,E0,1998-12-05,Derby,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2745,E0,1998-12-06,Middlesbrough,Newcastle,2,2,D,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2746,E0,1998-12-07,Sheffield Weds,Nott'm Forest,3,2,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2747,E0,1998-12-09,Chelsea,Aston Villa,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2752,E0,1998-12-12,Middlesbrough,West Ham,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2753,E0,1998-12-12,Sheffield Weds,Charlton,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2751,E0,1998-12-12,Leicester,Nott'm Forest,3,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2754,E0,1998-12-12,Tottenham,Man United,2,2,D,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2749,E0,1998-12-12,Derby,Chelsea,2,2,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2748,E0,1998-12-12,Blackburn,Newcastle,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2750,E0,1998-12-12,Everton,Southampton,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2755,E0,1998-12-13,Aston Villa,Arsenal,3,2,H,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2756,E0,1998-12-13,Wimbledon,Liverpool,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2757,E0,1998-12-14,Leeds,Coventry,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2758,E0,1998-12-16,Man United,Chelsea,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2766,E0,1998-12-19,West Ham,Everton,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2765,E0,1998-12-19,Southampton,Wimbledon,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2764,E0,1998-12-19,Nott'm Forest,Blackburn,2,2,D,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2763,E0,1998-12-19,Newcastle,Leicester,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2762,E0,1998-12-19,Man United,Middlesbrough,2,3,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2761,E0,1998-12-19,Liverpool,Sheffield Weds,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2760,E0,1998-12-19,Coventry,Derby,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2759,E0,1998-12-19,Chelsea,Tottenham,2,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2767,E0,1998-12-20,Arsenal,Leeds,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2768,E0,1998-12-21,Charlton,Aston Villa,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2778,E0,1998-12-26,Wimbledon,Charlton,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2776,E0,1998-12-26,Sheffield Weds,Leicester,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2775,E0,1998-12-26,Newcastle,Leeds,0,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2774,E0,1998-12-26,Middlesbrough,Liverpool,1,3,A,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2777,E0,1998-12-26,Southampton,Chelsea,0,2,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2772,E0,1998-12-26,Everton,Derby,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2771,E0,1998-12-26,Coventry,Tottenham,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2770,E0,1998-12-26,Blackburn,Aston Villa,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2769,E0,1998-12-26,Arsenal,West Ham,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2773,E0,1998-12-26,Man United,Nott'm Forest,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2779,E0,1998-12-28,Aston Villa,Sheffield Weds,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2780,E0,1998-12-28,Charlton,Arsenal,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2781,E0,1998-12-28,Derby,Middlesbrough,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2782,E0,1998-12-28,Leicester,Blackburn,1,1,D,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2783,E0,1998-12-28,Liverpool,Newcastle,4,2,H,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2784,E0,1998-12-28,Nott'm Forest,Southampton,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2785,E0,1998-12-28,Tottenham,Everton,4,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2786,E0,1998-12-28,West Ham,Coventry,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2788,E0,1998-12-29,Leeds,Wimbledon,2,2,D,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2787,E0,1998-12-29,Chelsea,Man United,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2789,E0,1999-01-09,Arsenal,Liverpool,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2790,E0,1999-01-09,Blackburn,Leeds,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2791,E0,1999-01-09,Coventry,Nott'm Forest,4,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2792,E0,1999-01-09,Everton,Leicester,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2793,E0,1999-01-09,Middlesbrough,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2794,E0,1999-01-09,Newcastle,Chelsea,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2795,E0,1999-01-09,Sheffield Weds,Tottenham,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2796,E0,1999-01-09,Southampton,Charlton,3,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2797,E0,1999-01-09,Wimbledon,Derby,2,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2798,E0,1999-01-10,Man United,West Ham,4,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2804,E0,1999-01-16,Nott'm Forest,Arsenal,0,1,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2806,E0,1999-01-16,West Ham,Sheffield Weds,0,4,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2805,E0,1999-01-16,Tottenham,Wimbledon,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2803,E0,1999-01-16,Liverpool,Southampton,7,1,H,3,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2801,E0,1999-01-16,Leeds,Middlesbrough,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2802,E0,1999-01-16,Leicester,Man United,2,6,A,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2800,E0,1999-01-16,Derby,Blackburn,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2799,E0,1999-01-16,Chelsea,Coventry,2,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2807,E0,1999-01-17,Charlton,Newcastle,2,2,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2808,E0,1999-01-18,Aston Villa,Everton,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2816,E0,1999-01-30,Wimbledon,West Ham,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2815,E0,1999-01-30,Southampton,Leeds,3,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2814,E0,1999-01-30,Sheffield Weds,Derby,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2813,E0,1999-01-30,Newcastle,Aston Villa,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2811,E0,1999-01-30,Everton,Nott'm Forest,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2810,E0,1999-01-30,Coventry,Liverpool,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2809,E0,1999-01-30,Blackburn,Tottenham,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2812,E0,1999-01-30,Middlesbrough,Leicester,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2817,E0,1999-01-31,Arsenal,Chelsea,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2818,E0,1999-01-31,Charlton,Man United,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2819,E0,1999-02-02,Man United,Derby,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2825,E0,1999-02-06,Nott'm Forest,Man United,1,8,A,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2826,E0,1999-02-06,Tottenham,Coventry,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2824,E0,1999-02-06,Liverpool,Middlesbrough,3,1,H,3,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2827,E0,1999-02-06,West Ham,Arsenal,0,4,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2822,E0,1999-02-06,Leeds,Newcastle,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2821,E0,1999-02-06,Chelsea,Southampton,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2820,E0,1999-02-06,Aston Villa,Blackburn,1,3,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2823,E0,1999-02-06,Leicester,Sheffield Weds,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2828,E0,1999-02-07,Derby,Everton,2,1,H,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2829,E0,1999-02-08,Charlton,Wimbledon,2,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2830,E0,1999-02-13,Charlton,Liverpool,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2831,E0,1999-02-13,West Ham,Nott'm Forest,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2836,E0,1999-02-17,Newcastle,Coventry,4,1,H,1,1,D,,,,,,,,,,,,,,,,,,,,1998-1999
2835,E0,1999-02-17,Man United,Arsenal,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2832,E0,1999-02-17,Aston Villa,Leeds,1,2,A,0,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2833,E0,1999-02-17,Chelsea,Blackburn,1,1,D,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2834,E0,1999-02-17,Everton,Middlesbrough,5,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2843,E0,1999-02-20,Middlesbrough,Tottenham,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2845,E0,1999-02-20,Southampton,Newcastle,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2844,E0,1999-02-20,Nott'm Forest,Chelsea,1,3,A,1,2,A,,,,,,,,,,,,,,,,,,,,1998-1999
2842,E0,1999-02-20,Liverpool,West Ham,2,2,D,2,1,H,,,,,,,,,,,,,,,,,,,,1998-1999
2837,E0,1999-02-20,Arsenal,Leicester,5,0,H,4,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2840,E0,1999-02-20,Derby,Charlton,0,2,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2839,E0,1999-02-20,Coventry,Man United,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2838,E0,1999-02-20,Blackburn,Sheffield Weds,1,4,A,0,3,A,,,,,,,,,,,,,,,,,,,,1998-1999
2841,E0,1999-02-20,Leeds,Everton,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2846,E0,1999-02-21,Wimbledon,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2852,E0,1999-02-27,Sheffield Weds,Middlesbrough,3,1,H,1,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2854,E0,1999-02-27,West Ham,Blackburn,2,0,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2853,E0,1999-02-27,Tottenham,Derby,1,1,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2850,E0,1999-02-27,Everton,Wimbledon,1,1,D,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2849,E0,1999-02-27,Chelsea,Liverpool,2,1,H,2,0,H,,,,,,,,,,,,,,,,,,,,1998-1999
2848,E0,1999-02-27,Charlton,Nott'm Forest,0,0,D,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
2847,E0,1999-02-27,Aston Villa,Coventry,1,4,A,0,1,A,,,,,,,,,,,,,,,,,,,,1998-1999
2851,E0,1999-02-27,Man United,Southampton,2,1,H,0,0,D,,,,,,,,,,,,,,,,,,,,1998-1999
