player_id,name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,team,yellow,red,npg,npxG,xGChain,xGBuildup
800,Matthew Jarvis,2015,ML,19,1,10,1034,1.0162738040089607,1,1.5426131635904312,18,Norwich,0,0,1,1.0162738040089607,3.479270667769015,1.1707294899970293
800,Matthew Jarvis,2015,Sub,3,0,0,66,0.0,0,0.0,0,West Ham,0,0,0,0.0,0.0825067982077598,0.0825067982077598
800,Matthew Jarvis,2014,Sub,11,0,5,409,0.3824862018227577,0,1.025754403322935,10,West Ham,0,0,0,0.3824862018227577,1.5946353152394297,0.5290609039366245
801,Graham Dorrans,2015,MC,21,0,16,1289,0.5596574051305652,1,1.159778194501996,15,Norwich,2,0,0,0.5596574051305652,3.570578595623374,2.449030422605574
801,Graham Dorrans,2014,MR,21,1,20,1608,1.5093517256900668,3,2.654246101155877,25,West Bromwich Albion,5,0,1,0.7481827093288302,4.214195780456066,2.6841545552015305
802,Diego Costa,2022,Sub,23,1,28,1254,2.9844185262918472,0,0.5990131702274084,11,Wolverhampton Wanderers,5,1,1,2.9844185262918472,3.3896298184990883,0.5007723271846771
802,Diego Costa,2016,FW,35,20,111,3101,15.43179689347744,7,4.912057062610984,42,Chelsea,10,0,20,14.670627877116203,22.00321437418461,6.565549957565963
802,Diego Costa,2015,FW,28,12,68,2386,12.080561351031063,6,2.8887833151966333,30,Chelsea,8,0,12,12.080561351031063,18.07463388890028,5.290677092969418
802,Diego Costa,2014,FW,26,20,76,2111,15.21911308169365,3,4.554670616053045,41,Chelsea,8,0,19,14.457944065332413,21.365789726376534,5.27697273902595
803,Ben Foster,2021,GK,26,0,0,2340,0.0,1,0.0675887018442154,1,Watford,0,0,0,0.0,2.202353198081255,2.13476449623704
803,Ben Foster,2019,GK,38,0,1,3420,0.3458040058612823,0,0.0367066003382205,1,Watford,1,0,0,0.3458040058612823,1.5804535951465368,1.5437475945800545
803,Ben Foster,2018,GK,38,0,1,3420,0.0166964996606111,0,0.2140688998624682,5,Watford,1,0,0,0.0166964996606111,2.5209076162427664,2.3592222183942795
803,Ben Foster,2017,GK,37,0,0,3330,0.0,0,0.0455644000321626,2,West Bromwich Albion,2,0,0,0.0,0.7630011960864067,0.7630011960864067
803,Ben Foster,2016,GK,38,0,1,3420,0.0321922004222869,0,0.0918270982801914,2,West Bromwich Albion,2,0,0,0.0321922004222869,0.6677510011941195,0.6677510011941195
803,Ben Foster,2015,GK,15,0,0,1350,0.0,0,0.0,0,West Bromwich Albion,1,0,0,0.0,0.2052960973232984,0.2052960973232984
803,Ben Foster,2014,GK,28,0,0,2488,0.0,0,0.0,0,West Bromwich Albion,2,0,0,0.0,1.097893993370235,1.097893993370235
804,Craig Dawson,2024,Sub,5,0,1,288,0.0454049482941627,0,0.0697851851582527,2,Wolverhampton Wanderers,0,0,0,0.0454049482941627,0.7540239673107862,0.7418937664479017
804,Craig Dawson,2023,DC,25,1,16,2214,1.357585897669196,1,1.350392846390605,9,Wolverhampton Wanderers,7,0,1,1.357585897669196,4.3896971847862005,4.195270133204758
804,Craig Dawson,2022,DC,17,1,11,1428,1.147177018225193,0,0.0170389004051685,1,Wolverhampton Wanderers,4,0,1,1.147177018225193,2.183611547574401,2.1665725465863943
804,Craig Dawson,2022,DC,8,0,6,720,0.3742033988237381,0,0.0908621028065681,1,West Ham,2,0,0,0.3742033988237381,1.2152289859950542,1.0801519863307476
804,Craig Dawson,2021,DC,34,2,25,2760,2.942396597936749,2,1.0429365001618862,5,West Ham,5,1,2,2.942396597936749,5.017234046943486,4.921364744193852
804,Craig Dawson,2020,DC,22,3,16,1925,2.7360610645264387,0,0.054468298330903,2,West Ham,3,1,3,2.7360610645264387,3.0050550205633044,3.0050550205633044
804,Craig Dawson,2019,DC,29,2,26,2356,2.2408691719174385,0,0.3374617025256157,5,Watford,6,0,2,2.2408691719174385,4.197169275954366,3.989171919412911
804,Craig Dawson,2017,DC,28,2,15,2512,2.262333201244473,0,0.9375915974378586,9,West Bromwich Albion,6,0,2,2.262333201244473,2.4390195785090327,1.8609244981780648
804,Craig Dawson,2016,DR,37,4,21,3281,2.965410745702684,0,1.097650544717908,21,West Bromwich Albion,10,0,4,2.965410745702684,3.4220777563750744,2.81613720022142
804,Craig Dawson,2015,DC,38,4,38,3387,4.9939436465501785,0,3.273947911337018,28,West Bromwich Albion,3,0,4,4.9939436465501785,5.419562907889485,4.053239188157022
804,Craig Dawson,2014,DC,29,2,16,2593,1.765517331659794,0,0.3051367048174143,5,West Bromwich Albion,6,0,2,1.765517331659794,3.1169052943587303,2.87056627124548
805,Jonas Olsson,2016,DC,7,0,3,593,0.1953666023910045,0,0.0,0,West Bromwich Albion,3,0,0,0.1953666023910045,0.7437133137136698,0.7437133137136698
805,Jonas Olsson,2015,DC,28,1,6,2019,0.9869292164221406,1,1.0481974948197603,4,West Bromwich Albion,5,0,1,0.9869292164221406,1.9791093980893493,1.947945392690599
805,Jonas Olsson,2014,DC,13,1,3,817,0.3695265054702759,0,0.7158549726009369,2,West Bromwich Albion,2,0,1,0.3695265054702759,1.1940922914072871,1.1747842906042931
806,Gareth McAuley,2017,Sub,9,0,0,454,0.0,0,0.0,0,West Bromwich Albion,0,0,0,0.0,0.2813838943839073,0.2813838943839073
806,Gareth McAuley,2016,DC,36,6,16,3150,3.691566973924637,1,0.3782481029629707,6,West Bromwich Albion,5,0,6,3.691566973924637,2.1038487255573277,1.773257914930582
806,Gareth McAuley,2015,DC,34,1,7,3060,0.5205572098493576,0,0.6936065852642059,7,West Bromwich Albion,4,1,1,0.5205572098493576,3.2130712745711207,3.114610652439296
806,Gareth McAuley,2014,DC,24,1,8,2071,1.1422011805698276,0,0.5258615016937256,3,West Bromwich Albion,2,1,1,1.1422011805698276,1.6611365741118789,1.6257785772904754
807,Jonny Evans,2024,Sub,2,0,0,17,0.0,0,0.0,0,Manchester United,0,0,0,0.0,0.0619641095399856,0.0619641095399856
807,Jonny Evans,2023,Sub,23,0,1,1399,0.0817585885524749,1,0.7122423723340034,6,Manchester United,2,0,0,0.0817585885524749,3.112667176872492,3.084139473736286
807,Jonny Evans,2022,DC,13,0,1,1057,0.0843219012022018,0,0.0927421972155571,1,Leicester,1,0,0,0.0843219012022018,3.3804026413708925,3.2876606453210115
807,Jonny Evans,2021,Sub,18,1,3,1355,1.284800007939339,1,0.920725718140602,4,Leicester,3,0,1,1.284800007939339,4.209085593931377,4.113771582953632
807,Jonny Evans,2020,DC,28,2,8,2483,1.855712991207838,2,0.5386304911226034,10,Leicester,7,0,2,1.855712991207838,8.73060917109251,7.942962162196636
807,Jonny Evans,2019,DC,38,1,23,3390,2.480744067579508,1,0.3810351081192493,8,Leicester,8,1,1,2.480744067579508,10.939472295343876,10.7345372736454
807,Jonny Evans,2018,DC,24,1,11,1993,0.5250387936830521,0,0.2806598003953695,5,Leicester,2,0,1,0.5250387936830521,3.3353213435038924,3.0556601574644446
807,Jonny Evans,2017,DC,28,2,10,2276,1.737644301727414,2,1.0450095143169165,8,West Bromwich Albion,7,0,2,1.737644301727414,3.967963024973869,3.889603333547712
